market,side,size,entry_price,realised_pnl,trade_pnl,funding_fees,trading_fees,exit_price,exit_type,closed_at
ETH-USD,SHORT,0.015,3022.6,0.200148,0.2205,0,-0.020352,3007.9,TRADE,2025-11-20T00:10:31.279Z
ARB-USD,SHORT,183,0.2292,0.090951,0.1098,0,-0.018849,0.2286,TRADE,2025-11-20T00:10:31.259Z
BTC-USD,SHORT,0.00052,91507,0.099775,0.12116,0,-0.021385,91274,TRADE,2025-11-20T00:10:31.496Z
SOL-USD,SHORT,0.32,136.87,0.169703,0.1888,0.000569,-0.019666,136.28,TRADE,2025-11-20T00:10:31.735Z
AVAX-USD,SHORT,3.3,14.28,0.069846,0.0891,0.00193,-0.021184,14.253,TRADE,2025-11-20T00:10:31.277Z
BTC-USD,SHORT,0.00059,91297,-0.015976,0.00826,0,-0.024236,91283,TRADE,2025-11-19T23:52:47.801Z
ARB-USD,SHORT,197,0.2291,-0.059717,-0.0394,0,-0.020317,0.2293,TRADE,2025-11-19T23:52:47.398Z
SOL-USD,SHORT,0.41,136.33,-0.057959,-0.0328,0,-0.025159,136.41,TRADE,2025-11-19T23:52:47.875Z
AVAX-USD,SHORT,3.7,14.251,-0.071837,-0.0481,0,-0.023737,14.264,TRADE,2025-11-19T23:52:47.171Z
ETH-USD,SHORT,0.018,3013.2,-0.08742,-0.063,0,-0.02442,3016.7,TRADE,2025-11-19T23:52:47.656Z
SEI-USD,LONG,130,0.1476,-0.016432,-0.0078,0,-0.008632,0.14754,TRADE,2025-11-19T23:40:40.603Z
WLD-USD,LONG,29,0.6668,-0.023197,-0.0145,0,-0.008697,0.6663,TRADE,2025-11-19T23:42:53.750Z
AVNT-USD,LONG,46,0.4262,-0.022619,-0.0138,0,-0.008819,0.4259,TRADE,2025-11-19T23:42:53.960Z
IP-USD,LONG,10,2.7384,-0.025319,-0.013,0,-0.012319,2.7371,TRADE,2025-11-19T23:40:32.950Z
KAITO-USD,LONG,25,0.7771,-0.021239,-0.0125,0,-0.008739,0.7766,TRADE,2025-11-19T23:40:30.387Z
ZORA-USD,LONG,1000,0.053725,-0.056168,-0.032,0,-0.024168,0.053693,TRADE,2025-11-19T23:40:27.818Z
BTC-USD,SHORT,0.00047,91433,0.018741,0.03807,0,-0.019329,91352,TRADE,2025-11-19T23:42:54.100Z
ARB-USD,SHORT,253,0.2265,-0.784213,-0.759,0.000744,-0.025957,0.2295,TRADE,2025-11-19T23:29:46.991Z
ETH-USD,SHORT,0.019,2981.5,-0.62719,-0.6023,0.000736,-0.025626,3013.2,TRADE,2025-11-19T23:29:46.386Z
SOL-USD,SHORT,0.34,135.37,-0.373792,-0.3536,0.000598,-0.02079,136.41,TRADE,2025-11-19T23:29:46.673Z
AVAX-USD,SHORT,3.9,14.214,-0.294404,-0.273,0.003602,-0.025006,14.284,TRADE,2025-11-19T23:29:46.885Z
ETH-USD,SHORT,0.014,2977.7,-0.02856,-0.0098,0,-0.01876,2978.4,TRADE,2025-11-19T22:52:03.137Z
BTC-USD,SHORT,0.00138,90346,-0.145303,-0.08918,0,-0.056123,90411,TRADE,2025-11-19T22:52:02.683Z
SOL-USD,SHORT,0.67,134.63,-0.458585,-0.4179,0,-0.040685,135.26,TRADE,2025-11-19T22:52:03.113Z
ARB-USD,SHORT,436,0.2264,-0.095946,-0.0515,0,-0.044446,0.2266,TRADE,2025-11-19T22:52:02.869Z
AVAX-USD,SHORT,6.8,14.208,-0.173507,-0.13,0,-0.043507,14.228,TRADE,2025-11-19T22:52:02.471Z
BTC-USD,SHORT,0.00065,90615,0.112327,0.1378,0.001,-0.026473,90403,TRADE,2025-11-19T22:01:18.718Z
SOL-USD,SHORT,0.7,135.49,0.508674,0.55,0.00123,-0.042556,134.71,TRADE,2025-11-19T22:01:19.268Z
ARB-USD,SHORT,411,0.2282,0.344391,0.3853,0.001216,-0.042125,0.2273,TRADE,2025-11-19T22:01:18.921Z
AVAX-USD,SHORT,6.1,14.272,0.237863,0.2722,0.004778,-0.039115,14.228,TRADE,2025-11-19T22:01:18.705Z
ETH-USD,SHORT,0.018,2945.4,-0.517167,-0.4932,0,-0.023967,2972.8,TRADE,2025-11-19T21:30:03.963Z
SOL-USD,SHORT,0.31,133.08,-0.57779,-0.5591,0,-0.01869,134.89,TRADE,2025-11-19T21:30:04.392Z
AVAX-USD,SHORT,3.5,14.056,-0.508747,-0.4865,0,-0.022247,14.195,TRADE,2025-11-19T21:30:04.129Z
ARB-USD,SHORT,277,0.2245,-0.692932,-0.6648,0,-0.028132,0.2269,TRADE,2025-11-19T21:30:04.100Z
BTC-USD,SHORT,0.00057,89698,-0.266451,-0.24339,0,-0.023061,90125,TRADE,2025-11-19T21:30:03.896Z
WIF-USD,SHORT,53,0.3812,0.03862,0.0477,0,-0.00908,0.3803,TRADE,2025-11-19T20:13:40.939Z
JUP-USD,SHORT,80,0.2515,0.00695,0.016,0,-0.00905,0.2513,TRADE,2025-11-19T20:13:40.418Z
OP-USD,SHORT,56,0.3593,-0.003452,0.0056,0,-0.009052,0.3592,TRADE,2025-11-19T20:13:40.386Z
ONDO-USD,SHORT,39,0.5066,-0.004989,0.0039,0,-0.008889,0.5065,TRADE,2025-11-19T20:13:40.877Z
S-USD,SHORT,170,0.11643,-0.017408,-0.0085,0,-0.008908,0.11648,TRADE,2025-11-19T20:13:40.686Z
MNT-USD,SHORT,18,1.06251,-0.010226,-0.00162,0,-0.008606,1.0626,TRADE,2025-11-19T20:13:40.846Z
TON-USD,SHORT,11,1.6959,-0.020497,-0.0121,0,-0.008397,1.697,TRADE,2025-11-19T20:13:40.403Z
ZRO-USD,SHORT,14,1.3645,-0.002994,0.0056,0,-0.008594,1.3641,TRADE,2025-11-19T20:13:40.635Z
EIGEN-USD,SHORT,32,0.6196,-0.005721,0.0032,0,-0.008921,0.6195,TRADE,2025-11-19T20:13:40.594Z
AAVE-USD,SHORT,0.12,165.08,-0.010114,-0.0012,0,-0.008914,165.09,TRADE,2025-11-19T20:13:40.060Z
TAO-USD,SHORT,0.1,306.03,-0.061781,-0.048,0,-0.013781,306.51,TRADE,2025-11-19T20:10:40.530Z
EIGEN-USD,SHORT,32,0.6171,-0.050495,-0.0416,0,-0.008895,0.6184,TRADE,2025-11-19T20:10:40.254Z
FARTCOIN-USD,SHORT,84,0.23764,-0.071996,-0.063,0,-0.008996,0.23839,TRADE,2025-11-19T20:10:40.276Z
AAVE-USD,SHORT,0.12,164.3,-0.068885,-0.06,0,-0.008885,164.8,TRADE,2025-11-19T20:10:39.990Z
OP-USD,SHORT,56,0.3572,-0.065013,-0.056,0,-0.009013,0.3582,TRADE,2025-11-19T20:10:40.521Z
AAVE-USD,SHORT,0.12,164.61,0.009116,0.018,0,-0.008884,164.46,TRADE,2025-11-19T20:02:52.311Z
EIGEN-USD,SHORT,32,0.6188,0.013495,0.0224,0,-0.008905,0.6181,TRADE,2025-11-19T20:02:53.236Z
BTC-USD,SHORT,0.00022,88872,0.012327,0.02112,0,-0.008793,88776,TRADE,2025-11-19T20:02:53.063Z
TON-USD,SHORT,11,1.6961,0.004883,0.0132,0.000074,-0.008391,1.6949,TRADE,2025-11-19T20:02:53.384Z
FARTCOIN-USD,SHORT,84,0.23871,0.033972,0.042,0.000985,-0.009013,0.23821,TRADE,2025-11-19T20:02:52.979Z
DOGE-USD,SHORT,130,0.14772,-0.00604,0.0026,0,-0.00864,0.1477,TRADE,2025-11-19T18:32:48.729Z
SPX-USD,SHORT,41,0.48706,0.004137,0.01312,0,-0.008983,0.48674,TRADE,2025-11-19T18:32:48.704Z
TON-USD,SHORT,11,1.6973,-0.040307,-0.0319,0,-0.008407,1.7002,TRADE,2025-11-19T18:32:48.487Z
TON-USD,SHORT,11,1.7041,0.137899,0.1463,0,-0.008401,1.6908,TRADE,2025-11-19T18:28:59.585Z
OP-USD,SHORT,55,0.3601,0.205637,0.2145,0,-0.008863,0.3562,TRADE,2025-11-19T18:28:59.613Z
TON-USD,SHORT,11,1.7462,-0.113166,-0.1045,0,-0.008666,1.7557,TRADE,2025-11-19T14:43:25.848Z
FARTCOIN-USD,SHORT,80,0.24843,-0.349019,-0.34,0,-0.009019,0.25268,TRADE,2025-11-19T14:43:25.811Z
ARB-USD,SHORT,170,0.2344,0.101097,0.119,0,-0.017903,0.2337,TRADE,2025-11-19T13:39:38.277Z
KAITO-USD,LONG,25,0.7873,-0.456584,-0.465,0.017167,-0.008751,0.7687,TRADE,2025-11-19T13:25:31.611Z
ZORA-USD,LONG,1000,0.049854,-0.161056,-0.162,0.023341,-0.022397,0.049692,TRADE,2025-11-19T11:07:22.610Z
AVNT-USD,LONG,44,0.4447,-0.013457,-0.0044,-0.000254,-0.008803,0.4446,TRADE,2025-11-18T21:17:29.191Z
KAITO-USD,LONG,24,0.7996,-0.105179,-0.1008,0.004233,-0.008612,0.7954,TRADE,2025-11-18T21:17:29.414Z
IP-USD,LONG,10,2.8223,-0.097777,-0.088,0.002903,-0.01268,2.8135,TRADE,2025-11-18T20:16:21.796Z
AVNT-USD,LONG,44,0.4504,-0.218258,-0.2112,0.001811,-0.008869,0.4456,TRADE,2025-11-18T20:16:21.593Z
KAITO-USD,LONG,24,0.7982,0.003102,0.0024,0.009322,-0.00862,0.7983,TRADE,2025-11-18T20:16:21.868Z
WLD-USD,LONG,28,0.6889,-0.096211,-0.0868,-0.000751,-0.00866,0.6858,TRADE,2025-11-18T20:16:21.537Z
KAITO-USD,LONG,24,0.8005,0.219304,0.228,0,-0.008696,0.81,TRADE,2025-11-18T16:55:57.025Z
EIGEN-USD,SHORT,30,0.6591,-0.731952,-0.726,0.003108,-0.00906,0.6833,TRADE,2025-11-18T16:00:18.875Z
EIGEN-USD,SHORT,30,0.6612,0.009078,0.018,0,-0.008922,0.6606,TRADE,2025-11-18T05:22:37.059Z
MEGA-USD,SHORT,50,0.40567,-0.37971,-0.3705,0,-0.00921,0.41308,TRADE,2025-11-18T05:20:46.794Z
EIGEN-USD,SHORT,1,0.6439,-1.587845,-1.5624,0.001562,-0.027007,0.6609,TRADE,2025-11-18T05:20:46.876Z
STRK-USD,SHORT,10,0.17373,-2.303353,-2.2867,0.001059,-0.017712,0.18412,TRADE,2025-11-18T05:20:46.586Z
LINEA-USD,SHORT,100,0.010086,-0.375585,-0.3658,-0.001081,-0.008704,0.010278,TRADE,2025-11-18T05:20:46.802Z
UNI-USD,SHORT,0.1,7.4038,-0.017583,-0.0153,0.006715,-0.008998,7.4094,TRADE,2025-11-18T05:20:46.774Z
TAO-USD,SHORT,0.01,317.97,-2.52494,-2.5275,0.07467,-0.07211,323.03,TRADE,2025-11-18T05:20:46.562Z
AAVE-USD,SHORT,0.01,168.75,-0.323526,-0.3169,0.001797,-0.008423,171.63,TRADE,2025-11-18T05:20:46.572Z
XPL-USD,SHORT,10,0.23921,-0.975632,-0.9686,0.001796,-0.008828,0.25131,TRADE,2025-11-18T05:20:46.328Z
EIGEN-USD,SHORT,32,0.6253,-0.011944,-0.0032,0.00026,-0.009004,0.6254,TRADE,2025-11-17T22:01:35.231Z
WLFI-USD,LONG,40,0.13518,-0.017313,-0.0088,0,-0.008513,0.13511,TRADE,2025-11-17T21:46:49.688Z
EIGEN-USD,SHORT,32,0.6263,0.106208,0.1152,0,-0.008992,0.6227,TRADE,2025-11-17T21:46:49.743Z
WLFI-USD,LONG,140,0.13546,-0.000134,0.0084,0,-0.008534,0.13552,TRADE,2025-11-17T21:29:54.182Z
KAITO-USD,LONG,23,0.8359,-0.013249,-0.0046,0,-0.008649,0.8357,TRADE,2025-11-17T21:29:53.731Z
WLFI-USD,LONG,140,0.13535,-0.025322,-0.0168,0,-0.008522,0.13523,TRADE,2025-11-17T21:14:20.236Z
1000SHIB-USD,SHORT,2300,0.008574,0.011831,0.0207,0,-0.008869,0.008565,TRADE,2025-11-17T21:12:32.551Z
MNT-USD,SHORT,18,1.11229,0.039783,0.04878,0,-0.008997,1.10958,TRADE,2025-11-17T21:12:32.394Z
ENA-USD,SHORT,100,0.26113,-0.025753,-0.014,0,-0.011753,0.26127,TRADE,2025-11-17T21:12:32.234Z
BNB-USD,SHORT,0.022,905.41,0.020964,0.02992,0,-0.008956,904.05,TRADE,2025-11-17T21:12:32.304Z
PENGU-USD,SHORT,1600,0.011984,0.061788,0.0704,0,-0.008612,0.01194,TRADE,2025-11-17T21:12:32.545Z
CRV-USD,SHORT,49,0.40859,0.02824,0.03724,0,-0.009,0.40783,TRADE,2025-11-17T21:12:32.383Z
AVAX-USD,SHORT,1.3,14.461,0.02925,0.0377,0,-0.00845,14.432,TRADE,2025-11-17T21:12:32.490Z
GRASS-USD,SHORT,73,0.2729,-0.227754,-0.219,0.000259,-0.009013,0.2759,TRADE,2025-11-17T21:12:32.244Z
LINK-USD,SHORT,1.5,13.201,-0.164688,-0.156,0.000257,-0.008945,13.305,TRADE,2025-11-17T21:12:32.524Z
1000BONK-USD,SHORT,1900,0.010038,-0.078651,-0.0703,0.000247,-0.008598,0.010075,TRADE,2025-11-17T21:12:32.355Z
S-USD,SHORT,170,0.1176,-0.141367,-0.1326,0.000259,-0.009026,0.11838,TRADE,2025-11-17T21:12:32.572Z
NEAR-USD,SHORT,10,2.1999,-0.205657,-0.196,0.000285,-0.009942,2.2195,TRADE,2025-11-17T21:12:32.633Z
POPCAT-USD,SHORT,194,0.10299,-0.167847,-0.15908,0.000259,-0.009026,0.10381,TRADE,2025-11-17T21:12:32.585Z
BERA-USD,SHORT,30,1.29,-0.077275,-0.06,0.000153,-0.017428,1.292,TRADE,2025-11-17T21:12:32.289Z
APEX-USD,SHORT,26,0.75696,0.265834,0.27638,-0.001752,-0.008794,0.74633,TRADE,2025-11-17T21:12:32.563Z
FARTCOIN-USD,SHORT,84,0.23744,-0.143753,-0.13608,0.001332,-0.009005,0.23906,TRADE,2025-11-17T21:12:32.417Z
SEI-USD,LONG,130,0.14858,0.036548,0.0455,-0.000251,-0.008701,0.14893,TRADE,2025-11-17T21:12:32.596Z
IP-USD,LONG,10,2.7928,-0.241877,-0.229,-0.000362,-0.012515,2.7699,TRADE,2025-11-17T21:12:32.546Z
TAO-USD,SHORT,0.1,312.97,-0.117649,-0.107,0.003457,-0.014106,314.04,TRADE,2025-11-17T21:12:32.645Z
SOL-USD,LONG,0.15,130.21,0.074939,0.084,-0.000254,-0.008807,130.77,TRADE,2025-11-17T21:12:32.633Z
UNI-USD,SHORT,2.8,7.175,-0.316849,-0.308,0.00026,-0.009109,7.285,TRADE,2025-11-17T21:12:32.654Z
AVNT-USD,LONG,47,0.4185,0.141319,0.1504,-0.000197,-0.008884,0.4217,TRADE,2025-11-17T21:12:31.940Z
WLFI-USD,LONG,140,0.13561,-0.013905,-0.0084,0.003035,-0.00854,0.13555,TRADE,2025-11-17T21:12:32.370Z
KAITO-USD,LONG,23,0.8373,0.102095,0.0552,0.055573,-0.008678,0.8397,TRADE,2025-11-17T21:12:32.344Z
WLFI-USD,LONG,140,0.13316,0.086791,0.0952,0,-0.008409,0.13384,TRADE,2025-11-17T20:05:53.572Z
KAITO-USD,LONG,23,0.8557,0.076225,0.0851,0,-0.008875,0.8594,TRADE,2025-11-17T20:05:53.609Z
ZORA-USD,LONG,1500,0.049699,0.347587,0.027,0.354139,-0.033552,0.049717,TRADE,2025-11-17T20:05:53.350Z
IP-USD,SHORT,19,2.9156,0.066593,0.0915,0,-0.024907,2.9108,TRADE,2025-11-17T05:09:19.455Z
WLD-USD,LONG,111,0.6727,-2.973634,-2.9193,-0.021391,-0.032943,0.6464,TRADE,2025-11-17T20:05:53.948Z
ZORA-USD,LONG,1500,0.050186,-0.098098,-0.5757,0.606328,-0.128726,0.050136,TRADE,2025-11-17T14:11:13.092Z
IP-USD,LONG,1,2.8813,1.092095,1.1035,0.022553,-0.033958,2.9237,TRADE,2025-11-17T05:06:47.963Z
ZORA-USD,LONG,1500,0.049928,-0.172004,-0.1785,0.040156,-0.03366,0.049809,TRADE,2025-11-16T22:02:01.389Z
WLFI-USD,LONG,520,0.14229,-1.277483,-1.2532,0.008729,-0.033012,0.13988,TRADE,2025-11-16T21:27:26.960Z
ZORA-USD,LONG,1400,0.050774,-1.202453,-1.2292,0.058457,-0.03171,0.049896,TRADE,2025-11-16T21:28:51.387Z
AVNT-USD,LONG,167,0.4554,-4.535525,-4.9214,0.502658,-0.116783,0.4512,TRADE,2025-11-17T20:05:53.073Z
IP-USD,LONG,25,2.9275,-0.626247,-0.5925,-0.000947,-0.0328,2.9038,TRADE,2025-11-16T20:50:47.939Z
ZORA-USD,LONG,1400,0.050988,-0.155105,-0.1512,0.028183,-0.032088,0.05088,TRADE,2025-11-16T20:50:47.529Z
AVNT-USD,LONG,163,0.4601,-1.0436,-1.0595,0.049409,-0.033509,0.4536,TRADE,2025-11-16T20:50:47.215Z
WLD-USD,LONG,227,0.6612,-0.06754,0,0,-0.06754,0.6612,TRADE,2025-11-16T19:08:08.549Z
WLFI-USD,LONG,750,0.1425,-0.127316,-0.06,0,-0.067316,0.14244,TRADE,2025-11-16T19:08:01.180Z
TRX-USD,LONG,510,0.2905,-0.087064,-0.0204,0,-0.066664,0.29046,TRADE,2025-11-16T19:07:53.270Z
BERA-USD,LONG,112,1.3337,-0.179193,-0.112,0,-0.067193,1.3327,TRADE,2025-11-16T19:07:45.896Z
KAITO-USD,LONG,207,0.7227,-0.19149,-0.1242,0,-0.06729,0.7221,TRADE,2025-11-16T19:07:38.500Z
IP-USD,LONG,51,2.9042,-0.071749,-0.0051,0,-0.066649,2.9041,TRADE,2025-11-16T19:09:50.160Z
ZORA-USD,LONG,2900,0.050615,-0.092146,-0.0261,0,-0.066046,0.050606,TRADE,2025-11-16T19:07:30.025Z
AVNT-USD,LONG,82,0.4566,0.286023,0.3537,0,-0.067677,0.4576,TRADE,2025-11-16T19:09:49.415Z
AVNT-USD,LONG,329,0.456,0.162738,0.2303,0,-0.067562,0.4567,TRADE,2025-11-16T19:03:18.394Z
RESOLV-USD,LONG,710,0.20934,0.875154,0.9088,0,-0.033646,0.21062,TRADE,2025-11-16T19:03:18.201Z
AVNT-USD,LONG,78,0.4566,-0.370325,-0.303,0,-0.067325,0.4556,TRADE,2025-11-16T19:03:00.494Z
SOL-USD,LONG,0.11,135.68,-0.006716,0,0,-0.006716,135.68,TRADE,2025-11-16T18:58:52.985Z
SUI-USD,LONG,10,1.6615,-0.071461,-0.064,0,-0.007461,1.6551,TRADE,2025-11-16T18:58:52.944Z
PUMP-USD,SHORT,4400,0.00336,0.028556,0.0352,0,-0.006644,0.003352,TRADE,2025-11-16T18:58:52.479Z
WLFI-USD,LONG,100,0.1429,-0.045421,-0.039,0,-0.006421,0.14251,TRADE,2025-11-16T18:58:52.935Z
WLD-USD,LONG,22,0.6616,-0.061536,-0.055,0,-0.006536,0.6591,TRADE,2025-11-16T18:58:52.687Z
BERA-USD,LONG,11,1.3339,-0.036295,-0.0297,0,-0.006595,1.3312,TRADE,2025-11-16T18:58:53.131Z
AVNT-USD,LONG,33,0.4552,-0.033152,-0.0264,0,-0.006752,0.4544,TRADE,2025-11-16T18:58:52.693Z
PUMP-USD,SHORT,2900,0.00336,-0.007285,-0.0029,0,-0.004385,0.003361,TRADE,2025-11-16T18:43:57.499Z
WLD-USD,LONG,15,0.6606,-0.011956,-0.0075,0,-0.004456,0.6601,TRADE,2025-11-16T18:43:57.094Z
WLFI-USD,LONG,100,0.14216,-0.025392,-0.019,0,-0.006392,0.14197,TRADE,2025-11-16T18:43:57.308Z
BERA-USD,LONG,10,1.3333,-0.034992,-0.029,0,-0.005992,1.3304,TRADE,2025-11-16T18:43:57.293Z
IP-USD,LONG,10,2.9055,-0.079059,-0.066,0,-0.013059,2.8989,TRADE,2025-11-16T18:43:57.043Z
ZORA-USD,LONG,1000,0.050756,-0.225794,-0.203,0,-0.022794,0.050553,TRADE,2025-11-16T18:43:57.545Z
AVNT-USD,LONG,21,0.4559,-0.023203,-0.0189,0,-0.004303,0.455,TRADE,2025-11-16T18:43:56.742Z
PUMP-USD,SHORT,2900,0.003368,0.007208,0.0116,0,-0.004392,0.003364,TRADE,2025-11-16T18:40:21.707Z
WLD-USD,LONG,15,0.6616,-0.02246,-0.018,0,-0.00446,0.6604,TRADE,2025-11-16T18:40:21.721Z
WLFI-USD,LONG,100,0.14209,0.010603,0.017,0,-0.006397,0.14226,TRADE,2025-11-16T18:40:21.901Z
BERA-USD,LONG,10,1.337,-0.027011,-0.021,0,-0.006011,1.3349,TRADE,2025-11-16T18:40:21.634Z
IP-USD,LONG,10,2.9102,-0.050086,-0.037,0,-0.013086,2.9065,TRADE,2025-11-16T18:40:21.799Z
ZORA-USD,LONG,1000,0.05098,-0.11192,-0.089,0,-0.02292,0.050891,TRADE,2025-11-16T18:40:22.020Z
AVNT-USD,LONG,21,0.4556,-0.016901,-0.0126,0,-0.004301,0.455,TRADE,2025-11-16T18:40:21.337Z
WLD-USD,LONG,14,0.6678,0.005592,0.0098,0,-0.004208,0.6685,TRADE,2025-11-16T18:30:06.972Z
WLFI-USD,LONG,100,0.14532,-0.010537,-0.004,0,-0.006537,0.14528,TRADE,2025-11-16T18:30:06.790Z
PUMP-USD,SHORT,2900,0.003398,-0.010235,-0.0058,0,-0.004435,0.0034,TRADE,2025-11-16T18:30:06.542Z
BERA-USD,LONG,10,1.3466,-0.016056,-0.01,0,-0.006056,1.3456,TRADE,2025-11-16T18:30:06.964Z
IP-USD,LONG,10,2.9433,0.01475,0.028,0,-0.01325,2.9461,TRADE,2025-11-16T18:30:07.008Z
ZORA-USD,LONG,1000,0.051277,0.020916,0.044,0,-0.023084,0.051321,TRADE,2025-11-16T18:30:07.248Z
AVNT-USD,LONG,21,0.4597,-0.006443,-0.0021,0,-0.004343,0.4596,TRADE,2025-11-16T18:30:06.687Z
WLD-USD,LONG,14,0.669,-0.033607,-0.0294,0,-0.004207,0.6669,TRADE,2025-11-16T18:28:33.277Z
WLFI-USD,LONG,100,0.14522,-0.005534,0.001,0,-0.006534,0.14523,TRADE,2025-11-16T18:28:33.263Z
PUMP-USD,SHORT,2900,0.003405,0.021664,0.0261,0,-0.004436,0.003396,TRADE,2025-11-16T18:28:33.107Z
BERA-USD,LONG,10,1.3486,-0.044059,-0.038,0,-0.006059,1.3448,TRADE,2025-11-16T18:28:33.244Z
IP-USD,LONG,10,2.9493,-0.113248,-0.1,0,-0.013248,2.9393,TRADE,2025-11-16T18:28:32.804Z
ZORA-USD,LONG,1000,0.051259,-0.061057,-0.038,0,-0.023057,0.051221,TRADE,2025-11-16T18:28:33.308Z
AVNT-USD,LONG,21,0.4602,-0.029542,-0.0252,0,-0.004342,0.459,TRADE,2025-11-16T18:28:32.762Z
WLD-USD,LONG,14,0.6689,0.030779,0.035,0,-0.004221,0.6714,TRADE,2025-11-16T18:11:53.047Z
BERA-USD,LONG,10,1.3538,0.0329,0.039,0,-0.0061,1.3577,TRADE,2025-11-16T18:11:52.864Z
WLFI-USD,LONG,100,0.14518,0.068451,0.075,0,-0.006549,0.14593,TRADE,2025-11-16T18:11:52.584Z
PUMP-USD,SHORT,2900,0.003418,-0.036367,-0.0319,0,-0.004467,0.003429,TRADE,2025-11-16T18:11:52.807Z
IP-USD,LONG,10,2.9568,0.062679,0.076,0,-0.013321,2.9644,TRADE,2025-11-16T18:11:52.790Z
ZORA-USD,LONG,1000,0.051394,0.226818,0.25,0,-0.023182,0.051644,TRADE,2025-11-16T18:11:52.373Z
AVNT-USD,LONG,21,0.4584,0.064954,0.0693,0,-0.004346,0.4617,TRADE,2025-11-16T18:11:52.060Z
WLD-USD,LONG,15,0.6632,0.049512,0.054,0,-0.004488,0.6668,TRADE,2025-11-16T18:09:24.116Z
MON-USD,SHORT,200,0.04946,0.001551,0.006,0,-0.004449,0.04943,TRADE,2025-11-16T18:09:24.466Z
BERA-USD,LONG,10,1.3472,0.034929,0.041,0,-0.006071,1.3513,TRADE,2025-11-16T18:09:24.232Z
WLFI-USD,LONG,100,0.14441,0.025495,0.032,0,-0.006505,0.14473,TRADE,2025-11-16T18:09:24.066Z
PUMP-USD,SHORT,5800,0.003396,-0.04367,-0.0348,0,-0.00887,0.003402,TRADE,2025-11-16T18:09:23.789Z
IP-USD,LONG,10,2.9385,0.02277,0.036,0,-0.01323,2.9421,TRADE,2025-11-16T18:09:24.271Z
ZORA-USD,LONG,1000,0.051409,-0.071123,-0.048,0,-0.023123,0.051361,TRADE,2025-11-16T18:09:24.053Z
AVNT-USD,LONG,21,0.4584,-0.031624,-0.0273,0,-0.004324,0.4571,TRADE,2025-11-16T18:09:23.493Z
WLFI-USD,LONG,100,0.14365,0.075518,0.082,0,-0.006482,0.14447,TRADE,2025-11-16T18:04:39.075Z
BERA-USD,LONG,10,1.3506,-0.03607,-0.03,0,-0.00607,1.3476,TRADE,2025-11-16T18:04:39.061Z
MON-USD,SHORT,200,0.04969,-0.000471,0.004,0,-0.004471,0.04967,TRADE,2025-11-16T18:04:38.999Z
IP-USD,LONG,10,2.9314,-0.018189,-0.005,0,-0.013189,2.9309,TRADE,2025-11-16T18:04:38.804Z
ZORA-USD,LONG,1000,0.05152,-0.097167,-0.074,0,-0.023167,0.051446,TRADE,2025-11-16T18:04:39.220Z
AVNT-USD,LONG,21,0.4574,0.008275,0.0126,0,-0.004325,0.458,TRADE,2025-11-16T18:04:38.526Z
RESOLV-USD,LONG,100,0.19381,-0.156687,-0.148,0,-0.008687,0.19233,TRADE,2025-11-16T18:04:39.437Z
RESOLV-USD,LONG,100,0.19058,0.353418,0.325,0.037067,-0.008649,0.19383,TRADE,2025-11-16T18:00:42.123Z
TAO-USD,SHORT,0.1,314.23,-0.327767,-0.314,0.000443,-0.01421,317.37,TRADE,2025-11-16T18:00:42.042Z
PUMP-USD,SHORT,8900,0.003318,-0.285366,-0.2724,0.000384,-0.01335,0.003349,TRADE,2025-11-16T18:00:41.681Z
TRX-USD,LONG,100,0.29033,0.098533,0.112,-0.000378,-0.013089,0.29145,TRADE,2025-11-16T18:00:41.948Z
BERA-USD,LONG,10,1.3331,0.156728,0.161,0.001762,-0.006034,1.3492,TRADE,2025-11-16T18:00:41.965Z
IP-USD,LONG,10,2.8943,0.32605,0.333,0.006149,-0.013099,2.9276,TRADE,2025-11-16T18:00:41.698Z
ZORA-USD,LONG,1000,0.051266,0.187259,0.2,0.010372,-0.023113,0.051466,TRADE,2025-11-16T18:00:41.940Z
AVNT-USD,LONG,22,0.4531,0.071138,0.0726,0.003039,-0.004501,0.4564,TRADE,2025-11-16T18:00:41.358Z
PUMP-USD,SHORT,6000,0.003315,0.006053,0.015,0,-0.008947,0.003313,TRADE,2025-11-16T17:47:32.259Z
TRX-USD,LONG,100,0.29096,-0.034087,-0.021,0,-0.013087,0.29075,TRADE,2025-11-16T17:47:32.037Z
TAO-USD,SHORT,0.2,314.46,-0.009296,0.019,0,-0.028296,314.37,TRADE,2025-11-16T17:47:32.427Z
BERA-USD,LONG,10,1.3325,-0.014994,-0.009,0,-0.005994,1.3316,TRADE,2025-11-16T17:47:32.856Z
IP-USD,LONG,10,2.9154,-0.335046,-0.322,0,-0.013046,2.8832,TRADE,2025-11-16T17:47:32.027Z
ZORA-USD,LONG,1000,0.051426,-0.167108,-0.144,0,-0.023108,0.051282,TRADE,2025-11-16T17:47:32.890Z
AVNT-USD,LONG,21,0.4566,-0.046304,-0.042,0,-0.004304,0.4546,TRADE,2025-11-16T17:47:31.918Z
SUI-USD,LONG,10,1.6608,-0.050463,-0.043,0,-0.007463,1.6565,TRADE,2025-11-16T17:43:53.094Z
PUMP-USD,SHORT,3000,0.003315,-0.019478,-0.015,0,-0.004478,0.00332,TRADE,2025-11-16T17:43:53.083Z
