market,side,price,qty,total_value,fee,trade_type,time
APT-USD,BUY,1.7697000000000000,28.3000000000000000,50.082510,0.0112680000000000,TRADE,2025-12-08T14:06:22.979Z
TIA-USD,SELL,0.5882000000000000,85.0000000000000000,49.997000,0.0112490000000000,TRADE,2025-12-08T13:59:18.539Z
TIA-USD,BUY,0.5884000000000000,85.0000000000000000,50.014000,0.0112530000000000,TRADE,2025-12-08T13:59:14.052Z
AVAX-USD,SELL,13.7250000000000000,3.6000000000000000,49.410000,0.0111170000000000,TRADE,2025-12-08T13:52:31.068Z
SUI-USD,SELL,1.6174000000000000,30.0000000000000000,48.522000,0.0109170000000000,TRADE,2025-12-08T13:52:30.073Z
APT-USD,SELL,1.7709000000000000,28.1000000000000000,49.762290,0.0111960000000000,TRADE,2025-12-08T13:52:30.072Z
APT-USD,BUY,1.7742000000000000,28.1000000000000000,49.855020,0.0112170000000000,TRADE,2025-12-08T13:51:09.977Z
AVAX-USD,BUY,13.7380000000000000,0.4000000000000000,5.495200,0.0012360000000000,TRADE,2025-12-08T13:51:09.023Z
AVAX-USD,BUY,13.7340000000000000,3.2000000000000000,43.948800,0.0098880000000000,TRADE,2025-12-08T13:51:09.023Z
SUI-USD,BUY,1.6179000000000000,30.0000000000000000,48.537000,0.0109200000000000,TRADE,2025-12-08T13:51:08.210Z
APEX-USD,SELL,0.5684700000000000,45.0000000000000000,25.581150,0.0057550000000000,TRADE,2025-12-08T13:47:38.886Z
APEX-USD,SELL,0.5685600000000000,44.0000000000000000,25.016640,0.0056280000000000,TRADE,2025-12-08T13:47:38.886Z
APEX-USD,BUY,0.5681000000000000,89.0000000000000000,50.560900,0.0113760000000000,TRADE,2025-12-08T13:46:24.009Z
LDO-USD,SELL,0.6001000000000000,83.0000000000000000,49.808300,0.0112060000000000,TRADE,2025-12-08T13:32:17.852Z
LDO-USD,BUY,0.6002000000000000,83.0000000000000000,49.816600,0.0112080000000000,TRADE,2025-12-08T13:31:52.674Z
ONDO-USD,SELL,0.4894000000000000,204.0000000000000000,99.837600,0.0224630000000000,TRADE,2025-12-08T13:16:38.077Z
ONDO-USD,BUY,0.4923000000000000,92.0000000000000000,45.291600,0.0101900000000000,TRADE,2025-12-08T13:15:36.909Z
ONDO-USD,BUY,0.4920000000000000,112.0000000000000000,55.104000,0.0123980000000000,TRADE,2025-12-08T13:15:36.909Z
ADA-USD,SELL,0.4329000000000000,232.0000000000000000,100.432800,0.0225970000000000,TRADE,2025-12-08T13:08:51.922Z
BERA-USD,SELL,0.8453000000000000,119.0000000000000000,100.590700,0.0226320000000000,TRADE,2025-12-08T13:08:51.861Z
ONDO-USD,SELL,0.4956000000000000,204.0000000000000000,101.102400,0.0227480000000000,TRADE,2025-12-08T13:08:51.768Z
ADA-USD,BUY,0.4332000000000000,232.0000000000000000,100.502400,0.0226130000000000,TRADE,2025-12-08T13:07:47.922Z
BERA-USD,BUY,0.8454000000000000,119.0000000000000000,100.602600,0.0226350000000000,TRADE,2025-12-08T13:07:47.695Z
ONDO-USD,BUY,0.4958000000000000,12.0000000000000000,5.949600,0.0013380000000000,TRADE,2025-12-08T13:05:22.669Z
ONDO-USD,BUY,0.4956000000000000,192.0000000000000000,95.155200,0.0214090000000000,TRADE,2025-12-08T13:05:22.669Z
ONDO-USD,SELL,0.4937000000000000,197.0000000000000000,97.258900,0.0218830000000000,TRADE,2025-12-08T12:53:23.558Z
SPX-USD,BUY,0.6909600000000000,145.0000000000000000,100.189200,0.0225420000000000,TRADE,2025-12-08T12:53:23.558Z
ONDO-USD,BUY,0.4982000000000000,197.0000000000000000,98.145400,0.0220820000000000,TRADE,2025-12-08T12:52:44.967Z
BERA-USD,SELL,0.8437000000000000,117.0000000000000000,98.712900,0.0222100000000000,TRADE,2025-12-08T12:52:38.114Z
SPX-USD,SELL,0.6913500000000000,145.0000000000000000,100.245750,0.0225550000000000,TRADE,2025-12-08T12:51:26.403Z
BERA-USD,BUY,0.8425000000000000,117.0000000000000000,98.572500,0.0221780000000000,TRADE,2025-12-08T12:51:20.655Z
TIA-USD,SELL,0.5845000000000000,18.0000000000000000,10.521000,0.0023670000000000,TRADE,2025-12-08T12:38:00.348Z
WLD-USD,SELL,0.5909000000000000,18.0000000000000000,10.636200,0.0023930000000000,TRADE,2025-12-08T12:37:56.606Z
WLD-USD,BUY,0.5912000000000000,18.0000000000000000,10.641600,0.0023940000000000,TRADE,2025-12-08T12:37:08.478Z
TIA-USD,BUY,0.5852000000000000,18.0000000000000000,10.533600,0.0023700000000000,TRADE,2025-12-08T12:37:08.183Z
ZEC-USD,BUY,382.7230000000000000,0.1000000000000000,38.272300,0.0086110000000000,TRADE,2025-12-08T12:26:11.498Z
JUP-USD,BUY,0.2279000000000000,48.0000000000000000,10.939200,0.0024610000000000,TRADE,2025-12-08T12:26:11.495Z
ZEC-USD,SELL,387.6790000000000000,0.1000000000000000,38.767900,0.0087220000000000,TRADE,2025-12-08T12:08:16.940Z
APT-USD,SELL,1.7625000000000000,6.2000000000000000,10.927500,0.0024580000000000,TRADE,2025-12-08T12:08:07.928Z
JUP-USD,SELL,0.2277000000000000,48.0000000000000000,10.929600,0.0024590000000000,TRADE,2025-12-08T12:07:31.068Z
APT-USD,BUY,1.7623000000000000,6.2000000000000000,10.926260,0.0024580000000000,TRADE,2025-12-08T12:07:23.722Z
ENA-USD,BUY,0.2757900000000000,100.0000000000000000,27.579000,0.0062050000000000,TRADE,2025-12-08T12:01:06.002Z
APT-USD,SELL,1.7604000000000000,6.1000000000000000,10.738440,0.0024160000000000,TRADE,2025-12-08T12:00:51.395Z
APT-USD,BUY,1.7611000000000000,6.1000000000000000,10.742710,0.0024170000000000,TRADE,2025-12-08T12:00:20.471Z
ENA-USD,SELL,0.2763000000000000,100.0000000000000000,27.630000,0.0062160000000000,TRADE,2025-12-08T12:00:18.907Z
ENA-USD,BUY,0.2763600000000000,100.0000000000000000,27.636000,0.0062180000000000,TRADE,2025-12-08T11:57:06.960Z
ENA-USD,SELL,0.2760800000000000,100.0000000000000000,27.608000,0.0062110000000000,TRADE,2025-12-08T11:53:20.687Z
RESOLV-USD,SELL,0.0815900000000000,720.0000000000000000,58.744800,0.0132170000000000,TRADE,2025-12-08T11:42:54.880Z
ZRO-USD,SELL,1.3974000000000000,42.0000000000000000,58.690800,0.0132050000000000,TRADE,2025-12-08T11:42:51.166Z
ZRO-USD,BUY,1.3968000000000000,42.0000000000000000,58.665600,0.0131990000000000,TRADE,2025-12-08T11:40:47.392Z
RESOLV-USD,BUY,0.0819800000000000,90.0000000000000000,7.378200,0.0016600000000000,TRADE,2025-12-08T11:40:46.125Z
RESOLV-USD,BUY,0.0819000000000000,470.0000000000000000,38.493000,0.0086600000000000,TRADE,2025-12-08T11:40:46.125Z
RESOLV-USD,BUY,0.0818700000000000,160.0000000000000000,13.099200,0.0029470000000000,TRADE,2025-12-08T11:40:46.125Z
WLFI-USD,BUY,0.1496400000000000,400.0000000000000000,59.856000,0.0134670000000000,TRADE,2025-12-08T11:24:28.500Z
BERA-USD,SELL,0.8498000000000000,70.0000000000000000,59.486000,0.0133840000000000,TRADE,2025-12-08T11:24:08.434Z
APEX-USD,SELL,0.5764800000000000,103.0000000000000000,59.377440,0.0133590000000000,TRADE,2025-12-08T11:24:04.718Z
APEX-USD,BUY,0.5763000000000000,103.0000000000000000,59.358900,0.0133550000000000,TRADE,2025-12-08T11:23:03.224Z
BERA-USD,BUY,0.8515000000000000,70.0000000000000000,59.605000,0.0134110000000000,TRADE,2025-12-08T11:21:22.068Z
WLFI-USD,SELL,0.1498200000000000,400.0000000000000000,59.928000,0.0134830000000000,TRADE,2025-12-08T11:21:16.287Z
WLFI-USD,BUY,0.1498400000000000,400.0000000000000000,59.936000,0.0134850000000000,TRADE,2025-12-08T11:18:58.278Z
FARTCOIN-USD,SELL,0.4002500000000000,148.0000000000000000,59.237000,0.0133280000000000,TRADE,2025-12-08T11:17:43.705Z
ZRO-USD,SELL,1.3969000000000000,42.0000000000000000,58.669800,0.0132000000000000,TRADE,2025-12-08T11:17:39.941Z
WLFI-USD,SELL,0.1497000000000000,400.0000000000000000,59.880000,0.0134730000000000,TRADE,2025-12-08T11:16:04.576Z
FARTCOIN-USD,BUY,0.4000400000000000,148.0000000000000000,59.205920,0.0133210000000000,TRADE,2025-12-08T11:15:58.339Z
ZRO-USD,BUY,1.4001000000000000,42.0000000000000000,58.804200,0.0132300000000000,TRADE,2025-12-08T11:15:11.797Z
ZRO-USD,SELL,1.4006000000000000,42.0000000000000000,58.825200,0.0132350000000000,TRADE,2025-12-08T11:00:43.424Z
MON-USD,SELL,0.0287700000000000,2070.0000000000000000,59.553900,0.0133990000000000,TRADE,2025-12-08T11:00:39.611Z
ZRO-USD,BUY,1.4015000000000000,42.0000000000000000,58.863000,0.0132440000000000,TRADE,2025-12-08T10:58:22.945Z
MON-USD,BUY,0.0287100000000000,2070.0000000000000000,59.429700,0.0133710000000000,TRADE,2025-12-08T10:58:03.999Z
WLFI-USD,BUY,0.1503600000000000,400.0000000000000000,60.144000,0.0135320000000000,TRADE,2025-12-08T10:47:06.566Z
BERA-USD,SELL,0.8517000000000000,70.0000000000000000,59.619000,0.0134140000000000,TRADE,2025-12-08T10:46:31.005Z
ENA-USD,SELL,0.2790000000000000,210.0000000000000000,58.590000,0.0131820000000000,TRADE,2025-12-08T10:46:27.313Z
WLFI-USD,SELL,0.1503300000000000,400.0000000000000000,60.132000,0.0135290000000000,TRADE,2025-12-08T10:45:58.337Z
BERA-USD,BUY,0.8512000000000000,70.0000000000000000,59.584000,0.0134060000000000,TRADE,2025-12-08T10:45:07.777Z
ENA-USD,BUY,0.2789100000000000,210.0000000000000000,58.571100,0.0131780000000000,TRADE,2025-12-08T10:45:06.321Z
WLFI-USD,BUY,0.1506500000000000,400.0000000000000000,60.260000,0.0135580000000000,TRADE,2025-12-08T10:34:48.857Z
ADA-USD,SELL,0.4337000000000000,137.0000000000000000,59.416900,0.0133680000000000,TRADE,2025-12-08T10:34:16.768Z
BERA-USD,SELL,0.8515000000000000,70.0000000000000000,59.605000,0.0134110000000000,TRADE,2025-12-08T10:34:13.068Z
WLFI-USD,SELL,0.1504100000000000,400.0000000000000000,60.164000,0.0135360000000000,TRADE,2025-12-08T10:33:42.515Z
BERA-USD,BUY,0.8519000000000000,70.0000000000000000,59.633000,0.0134170000000000,TRADE,2025-12-08T10:33:25.054Z
ADA-USD,BUY,0.4335000000000000,137.0000000000000000,59.389500,0.0133620000000000,TRADE,2025-12-08T10:33:10.091Z
JUP-USD,BUY,0.2285000000000000,264.0000000000000000,60.324000,0.0135720000000000,TRADE,2025-12-08T10:23:49.755Z
NEAR-USD,SELL,1.7751000000000000,33.0000000000000000,58.578300,0.0131800000000000,TRADE,2025-12-08T10:23:14.524Z
BERA-USD,SELL,0.8541000000000000,69.0000000000000000,58.932900,0.0132590000000000,TRADE,2025-12-08T10:23:10.744Z
NEAR-USD,BUY,1.7771000000000000,33.0000000000000000,58.644300,0.0131940000000000,TRADE,2025-12-08T10:22:22.123Z
JUP-USD,SELL,0.2281000000000000,264.0000000000000000,60.218400,0.0135490000000000,TRADE,2025-12-08T10:21:23.288Z
BERA-USD,BUY,0.8546000000000000,69.0000000000000000,58.967400,0.0132670000000000,TRADE,2025-12-08T10:21:12.235Z
IP-USD,SELL,2.1298000000000000,27.0000000000000000,57.504600,0.0129380000000000,TRADE,2025-12-07T21:38:43.142Z
IP-USD,BUY,2.1303000000000000,27.0000000000000000,57.518100,0.0129410000000000,TRADE,2025-12-07T21:37:51.794Z
LTC-USD,SELL,82.6700000000000000,0.7200000000000000,59.522400,0.0133920000000000,TRADE,2025-12-07T21:29:25.913Z
IP-USD,SELL,2.1399000000000000,27.0000000000000000,57.777300,0.0129990000000000,TRADE,2025-12-07T21:29:22.360Z
LINEA-USD,SELL,0.0079120000000000,7500.0000000000000000,59.340000,0.0133510000000000,TRADE,2025-12-07T21:29:18.807Z
IP-USD,BUY,2.1407000000000000,27.0000000000000000,57.798900,0.0130040000000000,TRADE,2025-12-07T21:28:51.613Z
LINEA-USD,BUY,0.0079140000000000,7500.0000000000000000,59.355000,0.0133540000000000,TRADE,2025-12-07T21:28:51.611Z
LTC-USD,BUY,82.7100000000000000,0.7200000000000000,59.551200,0.0133990000000000,TRADE,2025-12-07T21:28:51.248Z
NEAR-USD,BUY,1.7531000000000000,34.0000000000000000,59.605400,0.0134110000000000,TRADE,2025-12-07T21:24:28.610Z
ENA-USD,SELL,0.2789600000000000,210.0000000000000000,58.581600,0.0131800000000000,TRADE,2025-12-07T21:23:47.241Z
IP-USD,SELL,2.1447000000000000,27.0000000000000000,57.906900,0.0130290000000000,TRADE,2025-12-07T21:23:43.711Z
NEAR-USD,SELL,1.7543000000000000,34.0000000000000000,59.646200,0.0134200000000000,TRADE,2025-12-07T21:23:06.900Z
IP-USD,BUY,2.1461000000000000,27.0000000000000000,57.944700,0.0130370000000000,TRADE,2025-12-07T21:22:27.324Z
ENA-USD,BUY,0.2790000000000000,210.0000000000000000,58.590000,0.0131820000000000,TRADE,2025-12-07T21:22:11.243Z
NEAR-USD,BUY,1.7702000000000000,34.0000000000000000,60.186800,0.0135420000000000,TRADE,2025-12-07T21:19:20.657Z
IP-USD,SELL,2.1470000000000000,27.0000000000000000,57.969000,0.0130430000000000,TRADE,2025-12-07T21:18:55.872Z
1000SHIB-USD,SELL,0.0085080000000000,7000.0000000000000000,59.556000,0.0134000000000000,TRADE,2025-12-07T21:18:40.159Z
IP-USD,BUY,2.1483000000000000,27.0000000000000000,58.004100,0.0130500000000000,TRADE,2025-12-07T21:17:34.108Z
NEAR-USD,SELL,1.7663000000000000,34.0000000000000000,60.054200,0.0135120000000000,TRADE,2025-12-07T21:17:33.880Z
1000SHIB-USD,BUY,0.0085080000000000,7000.0000000000000000,59.556000,0.0134000000000000,TRADE,2025-12-07T21:17:33.741Z
NEAR-USD,BUY,1.7706000000000000,34.0000000000000000,60.200400,0.0135450000000000,TRADE,2025-12-07T21:14:48.813Z
LINEA-USD,SELL,0.0079390000000000,7500.0000000000000000,59.542500,0.0133970000000000,TRADE,2025-12-07T21:14:10.218Z
NEAR-USD,SELL,1.7697000000000000,34.0000000000000000,60.169800,0.0135380000000000,TRADE,2025-12-07T21:13:34.328Z
LINEA-USD,BUY,0.0079420000000000,7500.0000000000000000,59.565000,0.0134020000000000,TRADE,2025-12-07T21:13:03.343Z
IP-USD,SELL,2.1586000000000000,27.0000000000000000,58.282200,0.0131130000000000,TRADE,2025-12-07T21:09:18.348Z
APT-USD,SELL,1.7538000000000000,33.9000000000000000,59.453820,0.0133770000000000,TRADE,2025-12-07T21:09:14.805Z
RESOLV-USD,SELL,0.0740000000000000,800.0000000000000000,59.200000,0.0133200000000000,TRADE,2025-12-07T21:09:11.247Z
IP-USD,BUY,2.1591000000000000,27.0000000000000000,58.295700,0.0131160000000000,TRADE,2025-12-07T21:08:10.068Z
APT-USD,BUY,1.7554000000000000,33.9000000000000000,59.508060,0.0133890000000000,TRADE,2025-12-07T21:08:07.549Z
RESOLV-USD,BUY,0.0740700000000000,590.0000000000000000,43.701300,0.0098320000000000,TRADE,2025-12-07T21:08:06.515Z
RESOLV-USD,BUY,0.0740400000000000,210.0000000000000000,15.548400,0.0034980000000000,TRADE,2025-12-07T21:08:06.515Z
RESOLV-USD,SELL,0.0739000000000000,800.0000000000000000,59.120000,0.0133020000000000,TRADE,2025-12-07T21:00:38.382Z
LINEA-USD,SELL,0.0079590000000000,7400.0000000000000000,58.896600,0.0132510000000000,TRADE,2025-12-07T21:00:34.833Z
LINEA-USD,BUY,0.0079850000000000,7400.0000000000000000,59.089000,0.0132950000000000,TRADE,2025-12-07T21:00:01.667Z
RESOLV-USD,BUY,0.0738500000000000,800.0000000000000000,59.080000,0.0132930000000000,TRADE,2025-12-07T20:59:47.841Z
1000BONK-USD,SELL,0.0094770000000000,6200.0000000000000000,58.757400,0.0132200000000000,TRADE,2025-12-07T20:45:40.052Z
IP-USD,SELL,2.1649000000000000,27.0000000000000000,58.452300,0.0131510000000000,TRADE,2025-12-07T20:45:36.199Z
TIA-USD,SELL,0.5837000000000000,101.0000000000000000,58.953700,0.0132640000000000,TRADE,2025-12-07T20:45:32.651Z
1000BONK-USD,BUY,0.0094950000000000,6200.0000000000000000,58.869000,0.0132450000000000,TRADE,2025-12-07T20:44:51.481Z
TIA-USD,BUY,0.5847000000000000,101.0000000000000000,59.054700,0.0132870000000000,TRADE,2025-12-07T20:44:41.420Z
IP-USD,BUY,2.1696000000000000,12.0000000000000000,26.035200,0.0058570000000000,TRADE,2025-12-07T20:44:29.089Z
IP-USD,BUY,2.1693000000000000,15.0000000000000000,32.539500,0.0073210000000000,TRADE,2025-12-07T20:44:29.089Z
STRK-USD,SELL,0.1150400000000000,510.0000000000000000,58.670400,0.0132000000000000,TRADE,2025-12-07T20:31:33.509Z
IP-USD,SELL,2.1641000000000000,27.0000000000000000,58.430700,0.0131460000000000,TRADE,2025-12-07T20:31:29.931Z
STRK-USD,BUY,0.1150800000000000,510.0000000000000000,58.690800,0.0132050000000000,TRADE,2025-12-07T20:31:25.027Z
IP-USD,BUY,2.1647000000000000,27.0000000000000000,58.446900,0.0131500000000000,TRADE,2025-12-07T20:31:04.519Z
IP-USD,SELL,2.1643000000000000,27.0000000000000000,58.436100,0.0131480000000000,TRADE,2025-12-07T20:13:20.720Z
MON-USD,SELL,0.0268200000000000,2210.0000000000000000,59.272200,0.0133360000000000,TRADE,2025-12-07T20:13:17.168Z
IP-USD,BUY,2.1661000000000000,17.0000000000000000,36.823700,0.0082850000000000,TRADE,2025-12-07T20:13:04.527Z
IP-USD,BUY,2.1654000000000000,10.0000000000000000,21.654000,0.0048720000000000,TRADE,2025-12-07T20:13:04.527Z
MON-USD,BUY,0.0268800000000000,2210.0000000000000000,59.404800,0.0133660000000000,TRADE,2025-12-07T20:12:44.971Z
RESOLV-USD,SELL,0.0736800000000000,800.0000000000000000,58.944000,0.0132620000000000,TRADE,2025-12-07T19:40:05.520Z
ZEC-USD,SELL,347.2270000000000000,0.1000000000000000,34.722700,0.0078120000000000,TRADE,2025-12-07T19:40:05.410Z
RESOLV-USD,BUY,0.0737700000000000,800.0000000000000000,59.016000,0.0132780000000000,TRADE,2025-12-07T19:39:08.852Z
ZEC-USD,BUY,346.7470000000000000,0.1000000000000000,34.674700,0.0078010000000000,TRADE,2025-12-07T19:39:08.615Z
WLFI-USD,SELL,0.1510500000000000,390.0000000000000000,58.909500,0.0132540000000000,TRADE,2025-12-07T19:27:05.673Z
WLFI-USD,BUY,0.1508700000000000,390.0000000000000000,58.839300,0.0132380000000000,TRADE,2025-12-07T19:22:18.894Z
RESOLV-USD,SELL,0.0732900000000000,810.0000000000000000,59.364900,0.0133570000000000,TRADE,2025-12-07T19:12:30.011Z
LDO-USD,SELL,0.5929000000000000,100.0000000000000000,59.290000,0.0133400000000000,TRADE,2025-12-07T19:12:26.445Z
IP-USD,SELL,2.1647000000000000,27.0000000000000000,58.446900,0.0131500000000000,TRADE,2025-12-07T19:12:22.881Z
IP-USD,BUY,2.1658000000000000,27.0000000000000000,58.476600,0.0131570000000000,TRADE,2025-12-07T19:12:19.543Z
RESOLV-USD,BUY,0.0733800000000000,810.0000000000000000,59.437800,0.0133730000000000,TRADE,2025-12-07T19:12:17.518Z
LDO-USD,BUY,0.5931000000000000,100.0000000000000000,59.310000,0.0133440000000000,TRADE,2025-12-07T19:12:06.323Z
IP-USD,SELL,2.1699000000000000,27.0000000000000000,58.587300,0.0131820000000000,TRADE,2025-12-07T19:02:43.486Z
IP-USD,BUY,2.1709000000000000,17.0000000000000000,36.905300,0.0083030000000000,TRADE,2025-12-07T19:02:16.101Z
IP-USD,BUY,2.1708000000000000,10.0000000000000000,21.708000,0.0048840000000000,TRADE,2025-12-07T19:02:16.101Z
RESOLV-USD,SELL,0.0734700000000000,810.0000000000000000,59.510700,0.0133890000000000,TRADE,2025-12-07T18:34:35.322Z
